bbox_x1,bbox_y1,bbox_x2,bbox_y2,label,fname,labels
121,169,1387,775,179,cars_train/00445.jpg,Spyker C8 Coupe 2009
17,41,465,293,23,cars_train/00446.jpg,Audi S4 Sedan 2007
37,67,617,437,177,cars_train/00448.jpg,Scion xD Hatchback 2012
66,117,506,289,179,cars_train/00449.jpg,Spyker C8 Coupe 2009
57,59,506,288,14,cars_train/00450.jpg,Audi R8 Coupe 2012
66,90,507,385,188,cars_train/00451.jpg,Toyota 4Runner SUV 2012
59,42,256,165,107,cars_train/00452.jpg,Ford Freestar Minivan 2007
434,136,1528,829,193,cars_train/00455.jpg,Volvo 240 Sedan 1993
79,63,285,171,41,cars_train/00456.jpg,Bentley Continental GT Coupe 2012
79,91,600,456,117,cars_train/00457.jpg,GMC Terrain SUV 2012
16,96,483,277,107,cars_train/00458.jpg,Ford Freestar Minivan 2007
39,81,597,465,83,cars_train/00459.jpg,Dodge Caliber Wagon 2007
95,139,886,541,181,cars_train/00460.jpg,Suzuki Kizashi Sedan 2012
5,8,83,58,0,cars_train/00462.jpg,AM General Hummer SUV 2000
72,216,884,579,132,cars_train/00464.jpg,Hyundai Veracruz SUV 2012
104,261,511,480,177,cars_train/00466.jpg,Scion xD Hatchback 2012
1,18,300,147,110,cars_train/00468.jpg,Ford Ranger SuperCab 2011
4,9,409,193,91,cars_train/00470.jpg,Dodge Magnum Wagon 2008
3,7,253,165,17,cars_train/00471.jpg,Audi 100 Wagon 1994
34,315,1832,905,139,cars_train/00472.jpg,Hyundai Azera Sedan 2012
70,125,389,340,128,cars_train/00474.jpg,Honda Accord Sedan 2012
21,85,793,389,182,cars_train/00475.jpg,Suzuki SX4 Hatchback 2012
95,125,585,390,140,cars_train/00476.jpg,Infiniti G Coupe IPL 2012
160,175,923,623,123,cars_train/00477.jpg,HUMMER H3T Crew Cab 2010
133,38,691,514,119,cars_train/00479.jpg,GMC Yukon Hybrid SUV 2012
29,46,239,134,108,cars_train/00480.jpg,Ford Expedition EL SUV 2009
6,44,270,175,14,cars_train/00481.jpg,Audi R8 Coupe 2012
18,26,623,342,89,cars_train/00483.jpg,Dodge Dakota Crew Cab 2010
29,62,509,288,125,cars_train/00484.jpg,Honda Odyssey Minivan 2012
70,118,401,299,76,cars_train/00485.jpg,Chrysler Sebring Convertible 2010
43,74,587,399,57,cars_train/00486.jpg,Chevrolet Traverse SUV 2012
28,35,207,139,55,cars_train/00488.jpg,Chevrolet Corvette ZR1 2012
55,78,454,272,104,cars_train/00489.jpg,Fisker Karma Sedan 2012
21,51,233,163,28,cars_train/00490.jpg,BMW 3 Series Sedan 2012
37,14,358,288,120,cars_train/00491.jpg,GMC Acadia SUV 2012
19,116,700,400,113,cars_train/00493.jpg,Ford F-150 Regular Cab 2007
39,337,1239,711,172,cars_train/00494.jpg,Porsche Panamera Sedan 2012
111,98,863,766,85,cars_train/00495.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
24,132,1021,734,80,cars_train/00496.jpg,Chrysler PT Cruiser Convertible 2008
6,79,470,287,184,cars_train/00497.jpg,Tesla Model S Sedan 2012
78,102,560,368,118,cars_train/00498.jpg,GMC Savana Van 2012
12,31,412,249,158,cars_train/00499.jpg,Mazda Tribute SUV 2011
1,11,101,84,87,cars_train/00502.jpg,Dodge Sprinter Cargo Van 2009
11,48,491,237,8,cars_train/00503.jpg,Aston Martin V8 Vantage Coupe 2012
49,88,226,172,128,cars_train/00505.jpg,Honda Accord Sedan 2012
26,185,764,610,166,cars_train/00506.jpg,Mitsubishi Lancer Sedan 2012
85,237,1561,1052,166,cars_train/00508.jpg,Mitsubishi Lancer Sedan 2012
64,130,554,341,20,cars_train/00509.jpg,Audi S5 Convertible 2012
10,73,613,388,113,cars_train/00510.jpg,Ford F-150 Regular Cab 2007
74,43,569,407,98,cars_train/00511.jpg,FIAT 500 Abarth 2012
27,61,265,160,103,cars_train/00512.jpg,Ferrari 458 Italia Coupe 2012
18,22,292,163,108,cars_train/00514.jpg,Ford Expedition EL SUV 2009
17,70,282,166,161,cars_train/00515.jpg,Mercedes-Benz C-Class Sedan 2012
18,99,613,427,52,cars_train/00516.jpg,Cadillac Escalade EXT Crew Cab 2007
20,205,1008,694,42,cars_train/00517.jpg,Bentley Continental GT Coupe 2007
34,57,237,178,108,cars_train/00518.jpg,Ford Expedition EL SUV 2009
14,59,253,142,66,cars_train/00520.jpg,Chevrolet Malibu Hybrid Sedan 2010
122,196,512,439,152,cars_train/00521.jpg,Lamborghini Diablo Coupe 2001
33,151,1000,528,114,cars_train/00523.jpg,Ford Focus Sedan 2007
38,98,590,353,125,cars_train/00524.jpg,Honda Odyssey Minivan 2012
116,148,391,318,75,cars_train/00525.jpg,Chrysler Aspen SUV 2009
26,78,245,161,107,cars_train/00526.jpg,Ford Freestar Minivan 2007
56,3,736,271,190,cars_train/00527.jpg,Volkswagen Golf Hatchback 1991
38,74,213,162,120,cars_train/00528.jpg,GMC Acadia SUV 2012
45,44,563,415,60,cars_train/00529.jpg,Chevrolet Impala Sedan 2007
167,396,1945,1016,140,cars_train/00531.jpg,Infiniti G Coupe IPL 2012
40,68,487,263,134,cars_train/00533.jpg,Hyundai Elantra Sedan 2007
17,120,563,359,138,cars_train/00534.jpg,Hyundai Elantra Touring Hatchback 2012
508,240,1379,955,153,cars_train/00535.jpg,Land Rover Range Rover SUV 2012
29,116,593,409,53,cars_train/00536.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
1,328,758,773,171,cars_train/00537.jpg,Plymouth Neon Coupe 1999
56,214,1544,755,106,cars_train/00538.jpg,Ford Mustang Convertible 2007
30,11,413,316,138,cars_train/00539.jpg,Hyundai Elantra Touring Hatchback 2012
3,39,300,128,71,cars_train/00540.jpg,Chevrolet Monte Carlo Coupe 2007
12,52,275,208,121,cars_train/00541.jpg,GMC Canyon Extended Cab 2012
25,78,600,421,85,cars_train/00542.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
8,79,397,240,185,cars_train/00543.jpg,Toyota Sequoia SUV 2012
9,72,633,359,178,cars_train/00544.jpg,Spyker C8 Convertible 2009
5,569,2040,1468,146,cars_train/00545.jpg,Jeep Liberty SUV 2012
40,114,350,285,33,cars_train/00546.jpg,BMW M3 Coupe 2012
63,110,592,351,46,cars_train/00547.jpg,Buick Regal GS 2012
11,36,247,175,12,cars_train/00548.jpg,Audi A5 Coupe 2012
11,130,394,257,97,cars_train/00550.jpg,Eagle Talon Hatchback 1998
227,315,766,532,41,cars_train/00551.jpg,Bentley Continental GT Coupe 2012
4,41,281,148,45,cars_train/00552.jpg,Bugatti Veyron 16.4 Coupe 2009
16,95,628,339,186,cars_train/00553.jpg,Toyota Camry Sedan 2012
41,38,299,190,137,cars_train/00554.jpg,Hyundai Sonata Sedan 2012
37,89,603,317,143,cars_train/00555.jpg,Jaguar XK XKR 2012
101,254,938,605,162,cars_train/00556.jpg,Mercedes-Benz SL-Class Coupe 2009
20,65,612,409,161,cars_train/00559.jpg,Mercedes-Benz C-Class Sedan 2012
7,85,250,191,106,cars_train/00560.jpg,Ford Mustang Convertible 2007
151,169,573,425,20,cars_train/00561.jpg,Audi S5 Convertible 2012
65,95,368,241,58,cars_train/00562.jpg,Chevrolet Camaro Convertible 2012
9,78,899,520,129,cars_train/00563.jpg,Hyundai Veloster Hatchback 2012
187,117,649,492,182,cars_train/00565.jpg,Suzuki SX4 Hatchback 2012
520,373,1582,1043,28,cars_train/00566.jpg,BMW 3 Series Sedan 2012
19,34,247,159,91,cars_train/00567.jpg,Dodge Magnum Wagon 2008
30,128,402,307,137,cars_train/00568.jpg,Hyundai Sonata Sedan 2012
25,234,1179,675,57,cars_train/00569.jpg,Chevrolet Traverse SUV 2012
10,44,239,193,124,cars_train/00570.jpg,HUMMER H2 SUT Crew Cab 2009
18,34,255,182,130,cars_train/00571.jpg,Hyundai Santa Fe SUV 2012
78,245,896,604,182,cars_train/00572.jpg,Suzuki SX4 Hatchback 2012
117,95,612,362,81,cars_train/00574.jpg,Daewoo Nubira Wagon 2002
13,75,632,446,120,cars_train/00575.jpg,GMC Acadia SUV 2012
51,97,669,286,70,cars_train/00577.jpg,Chevrolet Express Van 2007
177,229,931,789,11,cars_train/00578.jpg,Audi RS 4 Convertible 2008
71,82,368,267,32,cars_train/00579.jpg,BMW X6 SUV 2012
49,241,1573,1075,190,cars_train/00580.jpg,Volkswagen Golf Hatchback 1991
310,322,1121,691,48,cars_train/00581.jpg,Buick Verano Sedan 2012
2,11,222,115,137,cars_train/00582.jpg,Hyundai Sonata Sedan 2012
107,66,566,314,192,cars_train/00583.jpg,Volvo C30 Hatchback 2012
133,95,827,540,184,cars_train/00584.jpg,Tesla Model S Sedan 2012
31,105,246,194,189,cars_train/00586.jpg,Volkswagen Golf Hatchback 2012
23,90,504,289,151,cars_train/00587.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
41,140,558,325,40,cars_train/00589.jpg,Bentley Mulsanne Sedan 2011
9,16,299,204,180,cars_train/00590.jpg,Suzuki Aerio Sedan 2007
62,128,615,389,33,cars_train/00592.jpg,BMW M3 Coupe 2012
13,31,245,155,79,cars_train/00593.jpg,Chrysler Crossfire Convertible 2008
33,85,596,395,173,cars_train/00594.jpg,Ram C/V Cargo Van Minivan 2012
91,143,582,410,68,cars_train/00595.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
9,53,212,132,122,cars_train/00596.jpg,Geo Metro Convertible 1993
62,162,607,458,74,cars_train/00597.jpg,Chevrolet Silverado 1500 Regular Cab 2012
25,84,280,198,27,cars_train/00598.jpg,BMW 1 Series Coupe 2012
33,56,408,294,185,cars_train/00599.jpg,Toyota Sequoia SUV 2012
47,14,360,181,19,cars_train/00600.jpg,Audi S6 Sedan 2011
28,55,974,675,62,cars_train/00601.jpg,Chevrolet Sonic Sedan 2012
29,24,591,388,19,cars_train/00602.jpg,Audi S6 Sedan 2011
4,16,213,118,15,cars_train/00603.jpg,Audi V8 Sedan 1994
59,155,734,459,76,cars_train/00604.jpg,Chrysler Sebring Convertible 2010
117,376,1610,1048,159,cars_train/00605.jpg,McLaren MP4-12C Coupe 2012
99,72,894,675,97,cars_train/00606.jpg,Eagle Talon Hatchback 1998
73,195,570,449,58,cars_train/00607.jpg,Chevrolet Camaro Convertible 2012
395,247,1812,1254,144,cars_train/00610.jpg,Jeep Patriot SUV 2012
19,83,618,384,79,cars_train/00611.jpg,Chrysler Crossfire Convertible 2008
33,98,594,391,78,cars_train/00612.jpg,Chrysler 300 SRT-8 2010
24,72,589,481,168,cars_train/00613.jpg,Nissan NV Passenger Van 2012
1,18,1022,692,114,cars_train/00614.jpg,Ford Focus Sedan 2007
76,135,965,665,74,cars_train/00615.jpg,Chevrolet Silverado 1500 Regular Cab 2012
61,66,737,430,97,cars_train/00616.jpg,Eagle Talon Hatchback 1998
39,83,617,477,123,cars_train/00617.jpg,HUMMER H3T Crew Cab 2010
42,216,998,619,88,cars_train/00618.jpg,Dodge Journey SUV 2012
50,37,308,210,122,cars_train/00619.jpg,Geo Metro Convertible 1993
107,110,994,717,57,cars_train/00620.jpg,Chevrolet Traverse SUV 2012
10,28,791,520,144,cars_train/00621.jpg,Jeep Patriot SUV 2012
35,64,549,375,51,cars_train/00622.jpg,Cadillac SRX SUV 2012
52,58,446,231,83,cars_train/00624.jpg,Dodge Caliber Wagon 2007
30,44,384,243,53,cars_train/00626.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
143,89,390,238,136,cars_train/00627.jpg,Hyundai Genesis Sedan 2012
16,20,291,220,90,cars_train/00628.jpg,Dodge Dakota Club Cab 2007
3,10,259,193,130,cars_train/00629.jpg,Hyundai Santa Fe SUV 2012
133,79,660,551,75,cars_train/00630.jpg,Chrysler Aspen SUV 2009
11,8,270,160,4,cars_train/00631.jpg,Acura TSX Sedan 2012
59,224,869,575,23,cars_train/00632.jpg,Audi S4 Sedan 2007
84,285,599,699,156,cars_train/00633.jpg,MINI Cooper Roadster Convertible 2012
15,31,286,148,8,cars_train/00634.jpg,Aston Martin V8 Vantage Coupe 2012
60,91,727,405,8,cars_train/00635.jpg,Aston Martin V8 Vantage Coupe 2012
69,43,868,467,100,cars_train/00637.jpg,Ferrari FF Coupe 2012
3,41,258,157,12,cars_train/00638.jpg,Audi A5 Coupe 2012
44,125,668,483,36,cars_train/00639.jpg,BMW X3 SUV 2012
33,177,583,422,149,cars_train/00640.jpg,Lamborghini Reventon Coupe 2008
14,113,599,417,181,cars_train/00641.jpg,Suzuki Kizashi Sedan 2012
37,54,261,175,22,cars_train/00642.jpg,Audi S4 Sedan 2012
35,118,573,332,193,cars_train/00643.jpg,Volvo 240 Sedan 1993
55,138,588,349,108,cars_train/00644.jpg,Ford Expedition EL SUV 2009
20,13,301,113,68,cars_train/00645.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
14,60,223,138,135,cars_train/00648.jpg,Hyundai Accent Sedan 2012
64,153,818,423,139,cars_train/00649.jpg,Hyundai Azera Sedan 2012
64,136,439,329,31,cars_train/00650.jpg,BMW X5 SUV 2007
8,147,782,511,181,cars_train/00651.jpg,Suzuki Kizashi Sedan 2012
6,21,318,140,141,cars_train/00652.jpg,Infiniti QX56 SUV 2011
15,46,194,109,15,cars_train/00653.jpg,Audi V8 Sedan 1994
43,75,445,252,184,cars_train/00656.jpg,Tesla Model S Sedan 2012
6,15,271,160,37,cars_train/00657.jpg,BMW Z4 Convertible 2012
192,235,1260,878,163,cars_train/00658.jpg,Mercedes-Benz E-Class Sedan 2012
136,308,893,710,126,cars_train/00659.jpg,Honda Odyssey Minivan 2007
173,132,497,296,10,cars_train/00660.jpg,Aston Martin Virage Coupe 2012
8,71,421,285,60,cars_train/00661.jpg,Chevrolet Impala Sedan 2007
47,57,612,455,124,cars_train/00662.jpg,HUMMER H2 SUT Crew Cab 2009
49,91,675,322,83,cars_train/00663.jpg,Dodge Caliber Wagon 2007
31,66,619,425,28,cars_train/00664.jpg,BMW 3 Series Sedan 2012
12,46,239,154,155,cars_train/00665.jpg,Lincoln Town Car Sedan 2011
14,48,256,164,79,cars_train/00668.jpg,Chrysler Crossfire Convertible 2008
12,41,246,186,69,cars_train/00669.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
97,49,455,326,1,cars_train/00670.jpg,Acura RL Sedan 2012
50,16,226,184,118,cars_train/00672.jpg,GMC Savana Van 2012
25,1,259,189,85,cars_train/00673.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
5,16,153,102,118,cars_train/00674.jpg,GMC Savana Van 2012
35,107,620,389,60,cars_train/00676.jpg,Chevrolet Impala Sedan 2007
11,34,217,140,99,cars_train/00677.jpg,FIAT 500 Convertible 2012
105,400,978,692,26,cars_train/00678.jpg,BMW 1 Series Convertible 2012
190,229,681,454,100,cars_train/00679.jpg,Ferrari FF Coupe 2012
59,52,247,155,135,cars_train/00680.jpg,Hyundai Accent Sedan 2012
5,32,588,340,19,cars_train/00681.jpg,Audi S6 Sedan 2011
11,15,297,201,89,cars_train/00682.jpg,Dodge Dakota Crew Cab 2010
108,1,550,295,184,cars_train/00683.jpg,Tesla Model S Sedan 2012
68,37,698,446,24,cars_train/00684.jpg,Audi TT RS Coupe 2012
30,52,385,190,14,cars_train/00686.jpg,Audi R8 Coupe 2012
167,84,854,575,139,cars_train/00687.jpg,Hyundai Azera Sedan 2012
75,6,864,628,139,cars_train/00688.jpg,Hyundai Azera Sedan 2012
59,63,369,293,23,cars_train/00689.jpg,Audi S4 Sedan 2007
111,55,346,217,11,cars_train/00690.jpg,Audi RS 4 Convertible 2008
84,189,573,376,1,cars_train/00691.jpg,Acura RL Sedan 2012
48,45,589,320,57,cars_train/00692.jpg,Chevrolet Traverse SUV 2012
64,103,934,617,85,cars_train/00693.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
14,43,221,150,61,cars_train/00694.jpg,Chevrolet Tahoe Hybrid SUV 2012
87,80,567,458,110,cars_train/00695.jpg,Ford Ranger SuperCab 2011
2,73,567,331,121,cars_train/00696.jpg,GMC Canyon Extended Cab 2012
16,55,560,382,3,cars_train/00697.jpg,Acura TL Type-S 2008
29,24,219,151,50,cars_train/00698.jpg,Cadillac CTS-V Sedan 2012
37,36,609,376,128,cars_train/00699.jpg,Honda Accord Sedan 2012
22,49,276,181,30,cars_train/00701.jpg,BMW 6 Series Convertible 2007
567,449,1428,988,137,cars_train/00702.jpg,Hyundai Sonata Sedan 2012
21,137,472,337,114,cars_train/00703.jpg,Ford Focus Sedan 2007
17,8,343,248,94,cars_train/00705.jpg,Dodge Durango SUV 2007
13,20,626,446,144,cars_train/00706.jpg,Jeep Patriot SUV 2012
26,32,677,418,0,cars_train/00707.jpg,AM General Hummer SUV 2000
102,298,903,609,163,cars_train/00708.jpg,Mercedes-Benz E-Class Sedan 2012
129,256,729,498,35,cars_train/00709.jpg,BMW M6 Convertible 2010
13,34,272,147,45,cars_train/00710.jpg,Bugatti Veyron 16.4 Coupe 2009
29,19,623,405,168,cars_train/00711.jpg,Nissan NV Passenger Van 2012
457,414,1308,951,148,cars_train/00712.jpg,Jeep Compass SUV 2012
58,82,966,720,85,cars_train/00713.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
75,121,603,370,59,cars_train/00714.jpg,Chevrolet HHR SS 2010
47,89,690,441,113,cars_train/00715.jpg,Ford F-150 Regular Cab 2007
8,91,257,189,37,cars_train/00716.jpg,BMW Z4 Convertible 2012
21,31,609,359,105,cars_train/00717.jpg,Ford F-450 Super Duty Crew Cab 2012
296,222,1121,607,144,cars_train/00718.jpg,Jeep Patriot SUV 2012
118,93,380,317,183,cars_train/00719.jpg,Suzuki SX4 Sedan 2012
10,62,152,117,79,cars_train/00720.jpg,Chrysler Crossfire Convertible 2008
74,231,418,360,116,cars_train/00721.jpg,Ford Fiesta Sedan 2012
25,241,751,524,18,cars_train/00723.jpg,Audi TT Hatchback 2011
100,27,238,125,50,cars_train/00724.jpg,Cadillac CTS-V Sedan 2012
206,55,808,570,62,cars_train/00725.jpg,Chevrolet Sonic Sedan 2012
7,85,246,182,164,cars_train/00726.jpg,Mercedes-Benz S-Class Sedan 2012
1,31,208,92,150,cars_train/00727.jpg,Lamborghini Aventador Coupe 2012
38,66,266,181,72,cars_train/00728.jpg,Chevrolet Malibu Sedan 2007
30,56,619,395,158,cars_train/00730.jpg,Mazda Tribute SUV 2011
40,349,571,613,40,cars_train/00732.jpg,Bentley Mulsanne Sedan 2011
16,157,778,520,164,cars_train/00734.jpg,Mercedes-Benz S-Class Sedan 2012
10,60,894,506,129,cars_train/00735.jpg,Hyundai Veloster Hatchback 2012
18,4,428,251,178,cars_train/00736.jpg,Spyker C8 Convertible 2009
42,153,602,389,54,cars_train/00738.jpg,Chevrolet Corvette Convertible 2012
29,86,601,373,57,cars_train/00739.jpg,Chevrolet Traverse SUV 2012
37,77,582,342,2,cars_train/00740.jpg,Acura TL Sedan 2012
41,81,629,410,110,cars_train/00741.jpg,Ford Ranger SuperCab 2011
5,25,271,177,4,cars_train/00742.jpg,Acura TSX Sedan 2012
45,115,627,455,86,cars_train/00743.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
51,52,541,364,136,cars_train/00744.jpg,Hyundai Genesis Sedan 2012
32,72,591,386,60,cars_train/00745.jpg,Chevrolet Impala Sedan 2007
10,18,242,181,40,cars_train/00746.jpg,Bentley Mulsanne Sedan 2011
15,36,271,154,43,cars_train/00749.jpg,Bentley Continental Flying Spur Sedan 2007
17,70,370,257,23,cars_train/00750.jpg,Audi S4 Sedan 2007
66,247,978,527,54,cars_train/00751.jpg,Chevrolet Corvette Convertible 2012
60,2,578,440,94,cars_train/00754.jpg,Dodge Durango SUV 2007
30,32,593,296,11,cars_train/00755.jpg,Audi RS 4 Convertible 2008
21,47,580,344,152,cars_train/00756.jpg,Lamborghini Diablo Coupe 2001
85,118,379,290,123,cars_train/00757.jpg,HUMMER H3T Crew Cab 2010
25,99,602,388,46,cars_train/00759.jpg,Buick Regal GS 2012
57,131,570,397,86,cars_train/00761.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
6,106,611,372,171,cars_train/00762.jpg,Plymouth Neon Coupe 1999
66,176,588,362,173,cars_train/00763.jpg,Ram C/V Cargo Van Minivan 2012
8,106,391,262,164,cars_train/00764.jpg,Mercedes-Benz S-Class Sedan 2012
6,24,297,153,20,cars_train/00765.jpg,Audi S5 Convertible 2012
18,92,532,297,173,cars_train/00766.jpg,Ram C/V Cargo Van Minivan 2012
9,33,246,161,81,cars_train/00768.jpg,Daewoo Nubira Wagon 2002
61,222,959,569,60,cars_train/00769.jpg,Chevrolet Impala Sedan 2007
21,45,772,547,23,cars_train/00770.jpg,Audi S4 Sedan 2007
22,59,626,412,167,cars_train/00771.jpg,Nissan Leaf Hatchback 2012
33,50,197,150,0,cars_train/00773.jpg,AM General Hummer SUV 2000
45,199,615,432,90,cars_train/00774.jpg,Dodge Dakota Club Cab 2007
18,40,491,283,119,cars_train/00777.jpg,GMC Yukon Hybrid SUV 2012
60,17,455,322,179,cars_train/00778.jpg,Spyker C8 Coupe 2009
17,121,555,384,67,cars_train/00779.jpg,Chevrolet TrailBlazer SS 2009
36,63,478,234,17,cars_train/00780.jpg,Audi 100 Wagon 1994
38,6,595,476,87,cars_train/00781.jpg,Dodge Sprinter Cargo Van 2009
156,255,955,619,78,cars_train/00783.jpg,Chrysler 300 SRT-8 2010
42,163,725,382,102,cars_train/00784.jpg,Ferrari 458 Italia Convertible 2012
19,96,469,266,21,cars_train/00785.jpg,Audi S5 Coupe 2012
13,32,774,529,190,cars_train/00786.jpg,Volkswagen Golf Hatchback 1991
114,128,800,432,140,cars_train/00787.jpg,Infiniti G Coupe IPL 2012
30,105,294,233,114,cars_train/00788.jpg,Ford Focus Sedan 2007
23,25,245,150,161,cars_train/00789.jpg,Mercedes-Benz C-Class Sedan 2012
9,61,334,199,134,cars_train/00791.jpg,Hyundai Elantra Sedan 2007
155,59,532,361,34,cars_train/00792.jpg,BMW M5 Sedan 2010
7,50,394,261,23,cars_train/00793.jpg,Audi S4 Sedan 2007
9,30,251,169,50,cars_train/00795.jpg,Cadillac CTS-V Sedan 2012
38,213,564,436,183,cars_train/00796.jpg,Suzuki SX4 Sedan 2012
135,62,922,611,190,cars_train/00797.jpg,Volkswagen Golf Hatchback 1991
10,1,576,261,26,cars_train/00798.jpg,BMW 1 Series Convertible 2012
11,96,625,387,171,cars_train/00799.jpg,Plymouth Neon Coupe 1999
57,158,351,296,102,cars_train/00801.jpg,Ferrari 458 Italia Convertible 2012
45,140,357,247,162,cars_train/00802.jpg,Mercedes-Benz SL-Class Coupe 2009
36,36,549,457,23,cars_train/00803.jpg,Audi S4 Sedan 2007
15,32,296,149,189,cars_train/00805.jpg,Volkswagen Golf Hatchback 2012
79,171,713,385,91,cars_train/00806.jpg,Dodge Magnum Wagon 2008
13,87,630,401,120,cars_train/00807.jpg,GMC Acadia SUV 2012
9,46,141,94,118,cars_train/00808.jpg,GMC Savana Van 2012
58,13,579,414,159,cars_train/00809.jpg,McLaren MP4-12C Coupe 2012
66,18,237,185,110,cars_train/00810.jpg,Ford Ranger SuperCab 2011
49,114,577,367,116,cars_train/00811.jpg,Ford Fiesta Sedan 2012
1,63,480,315,67,cars_train/00812.jpg,Chevrolet TrailBlazer SS 2009
32,93,941,696,138,cars_train/00813.jpg,Hyundai Elantra Touring Hatchback 2012
17,35,234,167,81,cars_train/00814.jpg,Daewoo Nubira Wagon 2002
34,74,473,273,136,cars_train/00815.jpg,Hyundai Genesis Sedan 2012
12,34,139,78,56,cars_train/00816.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
57,220,673,468,159,cars_train/00818.jpg,McLaren MP4-12C Coupe 2012
8,17,388,287,134,cars_train/00819.jpg,Hyundai Elantra Sedan 2007
30,116,963,523,62,cars_train/00820.jpg,Chevrolet Sonic Sedan 2012
37,153,411,299,77,cars_train/00821.jpg,Chrysler Town and Country Minivan 2012
391,169,859,401,151,cars_train/00822.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
174,243,846,546,113,cars_train/00824.jpg,Ford F-150 Regular Cab 2007
120,90,610,359,109,cars_train/00826.jpg,Ford Edge SUV 2012
165,123,645,366,131,cars_train/00827.jpg,Hyundai Tucson SUV 2012
4,91,600,308,162,cars_train/00828.jpg,Mercedes-Benz SL-Class Coupe 2009
191,332,1027,663,62,cars_train/00829.jpg,Chevrolet Sonic Sedan 2012
159,131,533,356,51,cars_train/00830.jpg,Cadillac SRX SUV 2012
51,55,618,377,60,cars_train/00831.jpg,Chevrolet Impala Sedan 2007
102,85,463,360,134,cars_train/00833.jpg,Hyundai Elantra Sedan 2007
26,113,612,372,119,cars_train/00834.jpg,GMC Yukon Hybrid SUV 2012
80,158,453,345,23,cars_train/00835.jpg,Audi S4 Sedan 2007
27,125,425,311,176,cars_train/00836.jpg,Rolls-Royce Phantom Sedan 2012
44,112,633,374,77,cars_train/00837.jpg,Chrysler Town and Country Minivan 2012
35,19,614,435,145,cars_train/00839.jpg,Jeep Wrangler SUV 2012
